Name,r,claimedtype,redshift,alias,spectrum_count,in_anderson,in_cccp,in_pantheon,in_sanders,spec_class
AT2018inj,3,Candidate,,AT2018inj;ZTF18abvloec,0,0,0,0,0,0
AT2018inl,2,Candidate,,AT2018inl;ZTF18aceunzs,0,0,0,0,0,0
AT2018inn,1,Candidate,,AT2018inn;ZTF18acevgus,0,0,0,0,0,0
AT2018inp,4,Candidate,,AT2018inp;ATLAS18zgk;ZTF18acmycnd,0,0,0,0,0,0
AT2018irh,2,Candidate,0.061074,AT2018irh;ZTF18aayigdr,0,0,0,0,0,0
AT2018iri,2,Candidate,,AT2018iri;ZTF18aaqdmih,0,0,0,0,0,0
AT2018irj,3,Candidate,,AT2018irj;ZTF18acbbbts,0,0,0,0,0,0
AT2018irk,3,Candidate,0.068,AT2018irk;ZTF18aahxamc,0,0,0,0,0,0
AT2018irl,1,Candidate,,AT2018irl;ZTF18acclnzi,0,0,0,0,0,0
AT2018irm,2,Candidate,,AT2018irm;ZTF18acbwgli,0,0,0,0,0,0
AT2018irn,4,Candidate,,AT2018irn;ZTF18acbwgcu,0,0,0,0,0,0
AT2018iro,2,Candidate,,AT2018iro;ZTF18accduqa,0,0,0,0,0,0
AT2018irp,2,Candidate,,AT2018irp;ZTF18acbzwna,0,0,0,0,0,0
AT2018irq,1,Candidate,,AT2018irq;ZTF18aaqjoov,0,0,0,0,0,0
AT2018irr,5,Candidate,,AT2018irr;ZTF18abttmvx,0,0,0,0,0,0
AT2018irs,3,Candidate,0.082839,AT2018irs;ZTF18acgvkan,0,0,0,0,0,0
AT2018irt,2,Candidate,,AT2018irt;ZTF18aaklvii,0,0,0,0,0,0
AT2018iru,1,Candidate,,AT2018iru;ZTF18ackvfyc;ATLAS18znt,0,0,0,0,0,0
AT2018irv,1,NT,0.002308,AT2018irv;ZTF18aaanxpx,0,0,0,0,0,0
AT2018irw,5,Candidate,,AT2018irw;ZTF18aacwjha,0,0,0,0,0,0
AT2018irx,3,Candidate,,AT2018irx;ZTF18accngmn,0,0,0,0,0,0
AT2018iry,3,Candidate,0.075634,AT2018iry;ZTF18aalmrdp,0,0,0,0,0,0
AT2018irz,4,Candidate,0.106537,AT2018irz;ZTF18accnlln,0,0,0,0,0,0
AT2018isa,3,Candidate,0.107602,AT2018isa;ZTF18achdyoz,0,0,0,0,0,0
AT2018isc,1,Candidate,,AT2018isc;ZTF18acegevf,0,0,0,0,0,0
AT2018isd,1,Candidate,,AT2018isd;ZTF18achfdlr,0,0,0,0,0,0
AT2018isg,1,Candidate,0.065288,AT2018isg;ZTF18aamrkmd,0,0,0,0,0,0
AT2018ish,1,Candidate,,AT2018ish;ZTF18acmxzeh,0,0,0,0,0,0
AT2018isi,1,Candidate,,AT2018isi;ZTF18acdvnym,0,0,0,0,0,0
AT2018ism,1,Candidate,0.140062,AT2018ism;ZTF18aaqeslc,0,0,0,0,0,0
AT2018isn,1,Candidate,,AT2018isn;ZTF18aahfssj,0,0,0,0,0,0
AT2018itd,2,Candidate,,AT2018itd;ZTF18acetmfc,0,0,0,0,0,0
AT2018ite,3,Candidate,,AT2018ite;ZTF18aceqcag;PS18cio,0,0,0,0,0,0
AT2018itf,4,Candidate,,AT2018itf;ZTF18acgvmpb,0,0,0,0,0,0
AT2018iti,1,Candidate,,AT2018iti;ZTF18achqdch,0,0,0,0,0,0
AT2018itj,3,Candidate,,AT2018itj;ZTF18aceokyk,0,0,0,0,0,0
AT2018itk,5,Candidate,,AT2018itk;ZTF18acmzdic;PS18cbx,0,0,0,0,0,0
AT2018itm,2,Candidate,,AT2018itm;ZTF18acmzqrc;PS18cfd,0,0,0,0,0,0
AT2018ito,3,Candidate,,AT2018ito;ZTF18acnbgcy,0,0,0,0,0,0
AT2018itp,4,Candidate,,AT2018itp;ZTF18acnmqvh;ATLAS18baju;PS18cew,0,0,0,0,0,0
AT2018itq,2,Candidate,0.106944,AT2018itq;ZTF18acnbejq;ATLAS18zlu,0,0,0,0,0,0
AT2018iua,4,Candidate,,AT2018iua;ZTF18acploez,0,0,0,0,0,0
AT2018iub,2,Candidate,,AT2018iub;ZTF18acppzle,0,0,0,0,0,0
AT2018iud,4,Candidate,,AT2018iud;ZTF18acpbcil,0,0,0,0,0,0
AT2018iue,2,Candidate,,AT2018iue;ZTF18acquwch;ATLAS18bbfg,0,0,0,0,0,0
AT2018iuh,2,Candidate,,AT2018iuh;ZTF18aauhpyb,0,0,0,0,0,0
AT2018iuj,2,Candidate,,AT2018iuj;ZTF18acmyhbd,0,0,0,0,0,0
AT2018iuk,3,Candidate,,AT2018iuk;ZTF18acgxbip,0,0,0,0,0,0
AT2018iul,2,Candidate,,AT2018iul;ZTF18acpphpi;ATLAS18zkt,0,0,0,0,0,0
AT2018iup,2,Candidate,,AT2018iup;PS1-14os;ZTF18acpuiwv,0,0,0,0,0,0
AT2018ivd,1,Candidate,,AT2018ivd;ZTF17aaabzuq,0,0,0,0,0,0
AT2018ive,4,HPM,,AT2018ive;ZTF17aaagubx,0,0,0,0,0,0
AT2018ivf,3,Star,,AT2018ivf;ZTF17aaahldl,0,0,0,0,0,0
AT2018ivg,6,Candidate,,AT2018ivg;ZTF17aaajxnq,0,0,0,0,0,0
AT2018ivh,2,Candidate,0.016485,AT2018ivh;ZTF18aabjgal,0,0,0,0,0,0
AT2018ivi,3,Candidate,0.015814,AT2018ivi;ZTF18aabjgph,0,0,0,0,0,0
AT2018ivj,3,Candidate,,AT2018ivj;ZTF18aabxsag,0,0,0,0,0,0
AT2018ivl,3,Candidate,,AT2018ivl;ZTF18aaerjbk,0,0,0,0,0,0
AT2018ivm,1,Candidate,0.022349,AT2018ivm;ZTF18aahsmkn,0,0,0,0,0,0
AT2018ivn,2,Candidate,,AT2018ivn;ZTF18aahuxsj,0,0,0,0,0,0
AT2018ivo,3,Candidate,,AT2018ivo;ZTF18aaidgin;ATLAS18bbff,0,0,0,0,0,0
AT2018ivp,4,Candidate,,AT2018ivp;ZTF18aaidlyq,0,0,0,0,0,0
AT2018ivq,3,Candidate,,AT2018ivq;ZTF18aakaxav,0,0,0,0,0,0
AT2018ivr,1,Candidate,0.004363,AT2018ivr;ZTF18aakoejg,0,0,0,0,0,0
AT2018ivs,2,Candidate,,AT2018ivs;ZTF18aalvksa,0,0,0,0,0,0
AT2018ivt,3,Candidate,,AT2018ivt;ZTF18aardsim,0,0,0,0,0,0
AT2018ivu,3,Candidate,0.1,AT2018ivu;ZTF18aawpied,0,0,0,0,0,0
AT2018ivv,1,Candidate,0.046989,AT2018ivv;ZTF18aawwrho,0,0,0,0,0,0
AT2018ivw,1,Candidate,0.035218,AT2018ivw;ZTF18aayyott,0,0,0,0,0,0
AT2018iwb,8,Candidate,,AT2018iwb;ZTF18absoxrw,0,0,0,0,0,0
AT2018iwc,3,Candidate,,AT2018iwc;ZTF18absqtti,0,0,0,0,0,0
AT2018iwd,2,Candidate,,AT2018iwd;ZTF18abtphml,0,0,0,0,0,0
AT2018iwe,4,Candidate,,AT2018iwe;ZTF18abufaej;PS19bq,0,0,0,0,0,0
AT2018iwf,1,Candidate,,AT2018iwf;ZTF18abuhcvq,0,0,0,0,0,0
AT2018iwg,4,Candidate,0.067138,AT2018iwg;ZTF18abwbcjx,0,0,0,0,0,0
AT2018iwl,2,Candidate,,AT2018iwl;ZTF18abzyvbt,0,0,0,0,0,0
AT2018iwp,2,Candidate,0.073,AT2018iwp;ZTF18acakour,0,0,0,0,0,0
AT2018iwq,6,Candidate,,AT2018iwq;ZTF18acakvlu,0,0,0,0,0,0
AT2018iwr,4,Candidate,,AT2018iwr;ZTF18acalfiy,0,0,0,0,0,0
AT2018iws,6,Candidate,,AT2018iws;ZTF18acaohsz,0,0,0,0,0,0
AT2018iwt,3,Candidate,,AT2018iwt;ZTF18acbvqwb,0,0,0,0,0,0
AT2018iwu,4,Candidate,,AT2018iwu;ZTF18acbvtza,0,0,0,0,0,0
AT2018iww,1,CV,,AT2018iww;ZTF18acbzqqa,0,0,0,0,0,0
AT2018iwx,2,Candidate,,AT2018iwx;ZTF18accdwkv,0,0,0,0,0,0
AT2018iwz,5,Candidate,0.112014,AT2018iwz;ZTF18accnfqk,0,0,0,0,0,0
AT2018ixb,3,Candidate,0.055205,AT2018ixb;ZTF18acdvqma;PS18cgg,0,0,0,0,0,0
AT2018ixc,3,Candidate,,AT2018ixc;ZTF18acdvwso,0,0,0,0,0,0
AT2018ixd,3,Candidate,,AT2018ixd;ZTF18acdvxlp,0,0,0,0,0,0
AT2018ixe,3,Candidate,,AT2018ixe;ZTF18acdvxqo,0,0,0,0,0,0
AT2018ixf,1,Candidate,,AT2018ixf;ZTF18acdwavm,0,0,0,0,0,0
AT2018ixh,4,Candidate,,AT2018ixh;ZTF18acdxsqc,0,0,0,0,0,0
AT2018ixi,2,Candidate,,AT2018ixi;ZTF18acdzkzy,0,0,0,0,0,0
AT2018ixj,3,Candidate,,AT2018ixj;ZTF18acebfny,0,0,0,0,0,0
AT2018ixk,1,Star,,AT2018ixk;ZTF18acebprk,0,0,0,0,0,0
AT2018ixm,2,Candidate,0.061773,AT2018ixm;ZTF18acekqgn,0,0,0,0,0,0
AT2018ixn,3,Candidate,,AT2018ixn;ZTF18acesjsy,0,0,0,0,0,0
AT2018ixo,3,Candidate,,AT2018ixo;ZTF18aceylbs,0,0,0,0,0,0
AT2018ixq,1,Candidate,,AT2018ixq;ZTF18acezalt,0,0,0,0,0,0
AT2018ixr,1,Star,,AT2018ixr;ZTF18acgieca,0,0,0,0,0,0
AT2018ixt,3,Candidate,,AT2018ixt;ZTF18acgvysg,0,0,0,0,0,0
AT2018ixu,1,Candidate,,AT2018ixu;ZTF18achdhpm,0,0,0,0,0,0
AT2018ixv,2,Candidate,,AT2018ixv;ZTF18achdhza,0,0,0,0,0,0
AT2018ixx,2,Candidate,0.043689,AT2018ixx;ZTF18achmysr,0,0,0,0,0,0
AT2018ixy,3,Candidate,0.059264,AT2018ixy;ZTF18achozeq,0,0,0,0,0,0
AT2018ixz,1,Candidate,,AT2018ixz;ZTF18acidqlz,0,0,0,0,0,0
AT2018iya,3,Candidate,0.021458,AT2018iya;ZTF18ackaxnw;ATLAS18zmx,0,0,0,0,0,0
AT2018iyc,3,Candidate,0.027219,AT2018iyc;ZTF18aclbdce,0,0,0,0,0,0
AT2018iyd,3,Star,,AT2018iyd;ZTF18aclbijk,0,0,0,0,0,0
AT2018iye,2,Candidate,0.049684,AT2018iye;ZTF18aclgopa,0,0,0,0,0,0
AT2018iyf,1,Candidate,,AT2018iyf;ZTF18acmahyc,0,0,0,0,0,0
AT2018iyg,3,Candidate,,AT2018iyg;ZTF18acmryfh,0,0,0,0,0,0
AT2018iyh,3,Candidate,,AT2018iyh;ZTF18acmwyya,0,0,0,0,0,0
AT2018iyi,3,Candidate,,AT2018iyi;ZTF18acmxoys,0,0,0,0,0,0
AT2018iyj,4,Candidate,0.109019,AT2018iyj;ZTF18acmzhmp,0,0,0,0,0,0
AT2018iyk,2,Candidate,,AT2018iyk;ZTF18acmzqva,0,0,0,0,0,0
AT2018iyl,2,Candidate,,AT2018iyl;ZTF18acnbgrj,0,0,0,0,0,0
AT2018iym,1,Candidate,,AT2018iym;ZTF18acnbgro,0,0,0,0,0,0
AT2018iyn,1,Candidate,,AT2018iyn;ZTF18acnbgtl,0,0,0,0,0,0
AT2018iyo,2,Candidate,0.111769,AT2018iyo;ZTF18acnbgvd,0,0,0,0,0,0
AT2018iyp,3,Candidate,,AT2018iyp;ZTF18acnmgja,0,0,0,0,0,0
AT2018iyq,3,Candidate,,AT2018iyq;ZTF18acnmquz,0,0,0,0,0,0
AT2018iyr,3,Candidate,,AT2018iyr;ZTF18acnnfup,0,0,0,0,0,0
AT2018iys,2,Candidate,,AT2018iys;ZTF18acnnijc,0,0,0,0,0,0
AT2018iyt,3,Minor Planet,,AT2018iyt;ZTF18acozqtm,0,0,0,0,0,0
AT2018iyu,2,Candidate,0.00523,AT2018iyu;ZTF18acpfxkm,0,0,0,0,0,0
AT2018iyv,4,Candidate,,AT2018iyv;ZTF18acppdfv,0,0,0,0,0,0
AT2018iyy,3,Candidate,,AT2018iyy;ZTF18acptpir;ATLAS18bafw;PS18byy;MLS181231:084543+263830,0,0,0,0,0,0
AT2018iyz,5,Candidate,,AT2018iyz;ZTF18acpuici,0,0,0,0,0,0
AT2018iza,3,Candidate,,AT2018iza;ZTF18acpulhu,0,0,0,0,0,0
AT2018izb,3,Candidate,0.045175,AT2018izb;ZTF18acqfzeh,0,0,0,0,0,0
AT2018izf,4,Candidate,,AT2018izf;ZTF18acqyssi,0,0,0,0,0,0
AT2018izg,2,Candidate,,AT2018izg;ZTF18acrcshq,0,0,0,0,0,0
AT2018jap,2,Candidate,,AT2018jap;ZTF18acrfjuf,0,0,0,0,0,0
AT2018jaq,1,Candidate,,AT2018jaq;ZTF18acnngyx;ATLAS18bbfe,0,0,0,0,0,0
AT2018jar,5,Candidate,,AT2018jar;ZTF18acppwaf;ATLAS18bbfd,0,0,0,0,0,0
AT2018jat,1,Candidate,0.02348,AT2018jat;ZTF18aajmpck,0,0,0,0,0,0
AT2018jau,1,Candidate,,AT2018jau;ZTF18aakvghu,0,0,0,0,0,0
AT2018jav,1,Candidate,,AT2018jav;ZTF18aaxmawb,0,0,0,0,0,0
AT2018jbc,1,Candidate,0.050556,AT2018jbc;ZTF18acrhefh,0,0,0,0,0,0
AT2018jbd,1,Candidate,,AT2018jbd;ZTF18acrhegn,0,0,0,0,0,0
AT2018jbe,1,AGN,0.0806,AT2018jbe;ZTF18aajnqqv,0,0,0,0,0,0
AT2018jbf,1,Candidate,,AT2018jbf;ZTF18aakqinm,0,0,0,0,0,0
AT2018jbg,2,Candidate,,AT2018jbg;ZTF18acnbgrk,0,0,0,0,0,0
AT2018jbh,2,Candidate,0.026418,AT2018jbh;ZTF18acnbqgo,0,0,0,0,0,0
AT2018jbi,2,Candidate,,AT2018jbi;ZTF18acrgwij,0,0,0,0,0,0
AT2018jbk,5,Candidate,,AT2018jbk;ZTF18acppuuu;ATLAS18bbfc,0,0,0,0,0,0
AT2018jco,2,Candidate,,AT2018jco;ZTF18acrkngz,0,0,0,0,0,0
AT2018jcp,1,AGN,0.063031,AT2018jcp;ZTF18aakebhi,0,0,0,0,0,0
AT2018jcq,2,Candidate,,AT2018jcq;ZTF18aaqcxpx,0,0,0,0,0,0
AT2018jcr,2,AGN,0.007609,AT2018jcr;ZTF18aazofoo,0,0,0,0,0,0
AT2018jcs,2,Star?,,AT2018jcs;ZTF18acmtevm,0,0,0,0,0,0
AT2018jct,4,Candidate,0.043769,AT2018jct;ZTF18acnbqbn,0,0,0,0,0,0
AT2018jcu,2,Candidate,,AT2018jcu;ZTF18acrhezb;PS19mh,0,0,0,0,0,0
AT2018jcv,1,Candidate,,AT2018jcv;ZTF18acrhkao,0,0,0,0,0,0
AT2018jcw,3,Candidate,0.020501,AT2018jcw;ZTF18aahiczn,0,0,0,0,0,0
AT2018jcx,2,Candidate,,AT2018jcx;ZTF18acqftbt,0,0,0,0,0,0
AT2018jcy,2,Candidate,0.093859,AT2018jcy;ZTF18acqijrr,0,0,0,0,0,0
AT2018jcz,5,Candidate,,AT2018jcz;ZTF18acrdseg,0,0,0,0,0,0
AT2018jdl,3,Candidate,,AT2018jdl;ATLAS18znj;ZTF18acmxmlq;PS19cl,0,0,0,0,0,0
AT2018jdw,2,Flare?,,AT2018jdw;ZTF18acrthoo,0,0,0,0,0,0
AT2018jdz,4,Candidate,,AT2018jdz;ZTF18acmzhjx,0,0,0,0,0,0
AT2018jea,2,Candidate,,AT2018jea;ZTF18acnmoiy,0,0,0,0,0,0
AT2018jec,2,Candidate,,AT2018jec;ZTF18acqwfsd,0,0,0,0,0,0
AT2018jed,2,Candidate,,AT2018jed;ZTF18acrcuau,0,0,0,0,0,0
AT2018jem,1,Candidate,,AT2018jem;ZTF18acqvcdw,0,0,0,0,0,0
AT2018jep,1,Candidate,,AT2018jep;ZTF18achyqcj,0,0,0,0,0,0
AT2018jeq,2,Candidate,,AT2018jeq;ZTF18acnbfel,0,0,0,0,0,0
AT2018jer,8,Candidate,0.100749,AT2018jer;ZTF18acnbkdg,0,0,0,0,0,0
AT2018jeu,2,Candidate,,AT2018jeu;ZTF18acrdtzn,0,0,0,0,0,0
AT2018jew,4,Candidate,,AT2018jew;ZTF18acnblbh,0,0,0,0,0,0
AT2018jex,2,Candidate,,AT2018jex;ZTF18acpeekw,0,0,0,0,0,0
AT2018jey,3,Candidate,,AT2018jey;ZTF18acpmyvg,0,0,0,0,0,0
AT2018jez,1,Candidate,0.066645,AT2018jez;ZTF18acpwomj,0,0,0,0,0,0
AT2018jfa,2,Candidate,,AT2018jfa;ZTF18acqykvu,0,0,0,0,0,0
AT2018jfc,2,Candidate,,AT2018jfc;ZTF18acrdtwo;ATLAS18bbez,0,0,0,0,0,0
AT2018jfd,1,Candidate,,AT2018jfd;ZTF18acrxvyg,0,0,0,0,0,0
AT2018jfe,2,Candidate,0.126327,AT2018jfe;ZTF18aacjtlo,0,0,0,0,0,0
AT2018jfw,4,Candidate,0.048937,AT2018jfw;ATLAS18zof;ZTF18acslhcq,0,0,0,0,0,0
AT2018jic,2,Candidate,,AT2018jic;ZTF18acrcybx,0,0,0,0,0,0
AT2018jid,1,Candidate,,AT2018jid;ZTF18acrewey;PS18byg,0,0,0,0,0,0
AT2018jif,2,Candidate,,AT2018jif;ZTF18acsjelm,0,0,0,0,0,0
AT2018jig,2,Candidate,,AT2018jig;ZTF18acsjqga,0,0,0,0,0,0
AT2018jih,1,Candidate,,AT2018jih;ZTF18acskpvl,0,0,0,0,0,0
AT2018jij,2,Candidate,,AT2018jij;ZTF18acrcenc,0,0,0,0,0,0
AT2018jik,2,Candidate,,AT2018jik;ZTF18acslelc,0,0,0,0,0,0
AT2018jil,2,Candidate,,AT2018jil;ZTF18acrvldh,0,0,0,0,0,0
AT2018jim,1,Candidate,0.067132,AT2018jim;ZTF18aacajqc,0,0,0,0,0,0
AT2018jin,3,Candidate,0.11457,AT2018jin;ZTF18aafratb,0,0,0,0,0,0
AT2018jio,2,Candidate,,AT2018jio;ZTF18acsolek,0,0,0,0,0,0
AT2018jip,2,Candidate,,AT2018jip;ZTF18acsopnk,0,0,0,0,0,0
AT2018jiq,3,Candidate,,AT2018jiq;ZTF18aabahuy,0,0,0,0,0,0
AT2018jir,2,Candidate,0.037807,AT2018jir;ZTF18acrdhcf,0,0,0,0,0,0
AT2018jis,3,Candidate,,AT2018jis;ZTF18acrhfyh;ATLAS18bbew;PS18chb,0,0,0,0,0,0
AT2018jit,3,Candidate,,AT2018jit;ZTF18acqzcdu,0,0,0,0,0,0
AT2018jiu,2,Candidate,,AT2018jiu;ZTF18acsptua,0,0,0,0,0,0
AT2018jiv,2,Candidate,,AT2018jiv;ZTF18acsvjyx,0,0,0,0,0,0
AT2018jiw,2,Candidate,,AT2018jiw;ZTF18acsvlan,0,0,0,0,0,0
AT2018jjj,2,Candidate,,AT2018jjj;ZTF18acrcfax,0,0,0,0,0,0
AT2018jjk,2,Candidate,0.083419,AT2018jjk;ZTF18acrcfph;ATLAS18bbeu,0,0,0,0,0,0
AT2018jjl,2,Candidate,,AT2018jjl;ZTF18acrfklz,0,0,0,0,0,0
AT2018jjm,2,Candidate,,AT2018jjm;ZTF18acsxola;ATLAS18zrl,0,0,0,0,0,0
AT2018jjo,2,Candidate,,AT2018jjo;ZTF18acrciyr,0,0,0,0,0,0
AT2018jjq,2,Candidate,,AT2018jjq;ZTF18acrukpd,0,0,0,0,0,0
AT2018jjr,2,YSO?,,AT2018jjr;ZTF18acrunad,0,0,0,0,0,0
AT2018jjs,2,Candidate,,AT2018jjs;ZTF18acrvakb,0,0,0,0,0,0
AT2018jjt,1,YSO?,,AT2018jjt;ZTF17aaahrvt,0,0,0,0,0,0
AT2018jju,5,Candidate,,AT2018jju;ZTF18acpthfw,0,0,0,0,0,0
AT2018jjv,3,Candidate,,AT2018jjv;ZTF18acrvafh,0,0,0,0,0,0
AT2018jjw,2,Candidate,,AT2018jjw;ZTF18acrvhot,0,0,0,0,0,0
AT2018jjx,2,Candidate,,AT2018jjx;ZTF18acrxqwd,0,0,0,0,0,0
AT2018jkl,2,Candidate,0.063222,AT2018jkl;ZTF18acsoyiv,0,0,0,0,0,0
AT2018jkm,3,Candidate,,AT2018jkm;ZTF18acslcvp,0,0,0,0,0,0
AT2018jkn,4,Candidate,,AT2018jkn;ZTF18acsjqej,0,0,0,0,0,0
AT2018jko,2,Candidate,,AT2018jko;ZTF18acslgsa,0,0,0,0,0,0
AT2018jkp,2,Candidate,0.098,AT2018jkp;ZTF18acsxgyy,0,0,0,0,0,0
AT2018jks,3,Candidate,,AT2018jks;ZTF18acsyejb,0,0,0,0,0,0
AT2018jkt,3,Candidate,0.074714,AT2018jkt;ZTF18acsyeum;ATLAS18baje,0,0,0,0,0,0
AT2018jku,6,Candidate,0.086001,AT2018jku;ZTF18acsyfsl;ATLAS18baja,0,0,0,0,0,0
AT2018jkv,3,Candidate,,AT2018jkv;ZTF18acszhbv,0,0,0,0,0,0
AT2018jkz,2,Candidate,,AT2018jkz;ZTF18acsyujw,0,0,0,0,0,0
AT2018jla,3,Candidate,,AT2018jla;ZTF18acuefcw;ATLAS18bber;MLS181220:101907+194241,0,0,0,0,0,0
AT2018jmc,1,Candidate,,AT2018jmc;ATLAS18bagh,0,0,0,0,0,0
AT2018jmd,2,Candidate,,AT2018jmd;ATLAS18bagi,0,0,0,0,0,0
AT2018jmj,1,Candidate,,AT2018jmj;ATLAS18bahd,0,0,0,0,0,0
AT2018jmy,4,Candidate,,AT2018jmy;ATLAS18bajj;ZTF18acsxucv;PS19dv,0,0,0,0,0,0
AT2018jna,5,Candidate,,AT2018jna;ATLAS18bajl;PS19ao,0,0,0,0,0,0
AT2018jnk,2,Candidate,,AT2018jnk;ZTF18abrejjg,0,0,0,0,0,0
AT2018jnl,2,Candidate,0.015537,AT2018jnl;ZTF18abwbgtc,0,0,0,0,0,0
AT2018jnm,4,Candidate,,AT2018jnm;ZTF18acslfgy,0,0,0,0,0,0
AT2018jnn,4,Candidate,,AT2018jnn;ZTF18acszayz,0,0,0,0,0,0
AT2018jno,2,Candidate,,AT2018jno;ZTF18acujcky,0,0,0,0,0,0
AT2018jnu,2,Candidate,,AT2018jnu;ZTF18acsonov;ATLAS18bbed;PS18cdn,0,0,0,0,0,0
AT2018jnv,1,Candidate,,AT2018jnv;ZTF18acsotqw;ATLAS18bbir,0,0,0,0,0,0
AT2018jnw,2,Candidate,,AT2018jnw;ZTF18acsouto;ATLAS18bbiq,0,0,0,0,0,0
AT2018jnz,5,Candidate,0.102239,AT2018jnz;ZTF18acsowmi;ATLAS18bbrg,0,0,0,0,0,0
AT2018joa,1,Candidate,,AT2018joa;ZTF18acueemg,0,0,0,0,0,0
AT2018job,2,Candidate,0.026919,AT2018job;ZTF17aaajazz,0,0,0,0,0,0
AT2018joc,2,Candidate,0.101458,AT2018joc;ZTF18aacdydz,0,0,0,0,0,0
AT2018jod,1,AGN,0.052026,AT2018jod;ZTF18aarxpmg,0,0,0,0,0,0
AT2018jog,3,Candidate,,AT2018jog;ZTF18acrxfwp,0,0,0,0,0,0
AT2018joh,1,Candidate,,AT2018joh;ZTF18acrxtda,0,0,0,0,0,0
AT2018joi,3,Candidate,,AT2018joi;ZTF18acrxvsn,0,0,0,0,0,0
AT2018joj,3,Candidate,,AT2018joj;ZTF18acsjzcl,0,0,0,0,0,0
AT2018jok,1,Candidate,,AT2018jok;ZTF18acsohut,0,0,0,0,0,0
AT2018jol,2,Candidate,,AT2018jol;ZTF18acsownk;ATLAS18bbrh,0,0,0,0,0,0
AT2018jon,2,Candidate,,AT2018jon;ZTF18acspdha,0,0,0,0,0,0
AT2018jop,3,Candidate,,AT2018jop;ZTF18acszxqc,0,0,0,0,0,0
AT2018joq,3,Candidate,,AT2018joq;ZTF18acurpvu,0,0,0,0,0,0
AT2018jor,2,Candidate,,AT2018jor;ZTF18acurrwh,0,0,0,0,0,0
AT2018jou,1,Candidate,,AT2018jou;ZTF18acrxvfv;ATLAS18bbig;PS18ckz,0,0,0,0,0,0
AT2018jox,2,Candidate,,AT2018jox;ATLAS18bbee,0,0,0,0,0,0
AT2018jpg,9,Candidate,,AT2018jpg;ATLAS18bbho;ZTF18acuqyyn,0,0,0,0,0,0
AT2018jpp,3,Candidate,0.031493,AT2018jpp;ZTF18acsyzta,0,0,0,0,0,0
AT2018jpt,2,Candidate,,AT2018jpt;ATLAS18bbag,0,0,0,0,0,0
AT2018jpy,2,Candidate,,AT2018jpy;ZTF18acuauqm,0,0,0,0,0,0
AT2018jpz,1,Candidate,,AT2018jpz;ZTF18acuyibw,0,0,0,0,0,0
AT2018jqb,2,Candidate,,AT2018jqb;ZTF18actabws,0,0,0,0,0,0
AT2018jrf,2,Candidate,,AT2018jrf;ATLAS18bbqw;ZTF18acvvxfc,0,0,0,0,0,0
AT2018jrx,1,Candidate,0.089376,AT2018jrx;ATLAS18bbrd;ZTF18acxhpfw,0,0,0,0,0,0
AT2018jry,2,Candidate,,AT2018jry;ATLAS18bbre;ZTF18acuvrph;PS19s,0,0,0,0,0,0
AT2018jsi,2,Candidate,,AT2018jsi;ATLAS18bbta;ZTF18acynkoa,0,0,0,0,0,0
AT2018jvd,1,Candidate,,AT2018jvd;ZTF18aacgmtg,0,0,0,0,0,0
AT2018jve,2,AGN,0.015414,AT2018jve;ZTF18aaembvs,0,0,0,0,0,0
AT2018jvf,4,Candidate,,AT2018jvf;ZTF18aaeqget,0,0,0,0,0,0
AT2018jvg,2,Candidate,,AT2018jvg;ZTF18aafcpdd,0,0,0,0,0,0
AT2018jvh,3,Star?,,AT2018jvh;ZTF18abtcbrn,0,0,0,0,0,0
AT2018jvi,1,Candidate,,AT2018jvi;ZTF18acrgwfo,0,0,0,0,0,0
AT2018jvj,5,Candidate,,AT2018jvj;ZTF18acslbpc;MLS190128:011845+412144,0,0,0,0,0,0
AT2018jvl,6,Candidate,0.122609,AT2018jvl;ZTF18acsptko,0,0,0,0,0,0
AT2018jvm,5,Candidate,,AT2018jvm;ZTF18acsxsmi,0,0,0,0,0,0
AT2018jvn,4,Candidate,,AT2018jvn;ZTF18acszecy,0,0,0,0,0,0
AT2018jvo,2,Candidate,,AT2018jvo;ZTF18acszgpa;ATLAS18bbvw,0,0,0,0,0,0
AT2018jvp,3,Candidate,,AT2018jvp;ZTF18actxhgn,0,0,0,0,0,0
AT2018jvq,2,Candidate,,AT2018jvq;ZTF18acujaic;ATLAS18bbvv,0,0,0,0,0,0
AT2018jvr,1,Candidate,0.028601,AT2018jvr;ZTF18acurdnh,0,0,0,0,0,0
AT2018jvs,2,Candidate,0.065496,AT2018jvs;ZTF18acurkvc,0,0,0,0,0,0
AT2018jvt,2,Candidate,,AT2018jvt;ZTF18acurkza;ATLAS18bbvs;PS18cle,0,0,0,0,0,0
AT2018jvu,1,Candidate,0.102635,AT2018jvu;ZTF18acurlbl;PS18cgt,0,0,0,0,0,0
AT2018jvx,2,Candidate,,AT2018jvx;ZTF18acurprq;PS18byx,0,0,0,0,0,0
AT2018jwa,4,Candidate,,AT2018jwa;ZTF17aaahgap,0,0,0,0,0,0
AT2018jwc,2,Candidate,0.075644,AT2018jwc;ZTF18aawxcbp,0,0,0,0,0,0
AT2018jwe,1,Candidate,,AT2018jwe;ZTF18acsosqi,0,0,0,0,0,0
AT2018jwf,2,Candidate,0.094,AT2018jwf;ZTF18acvgiht,0,0,0,0,0,0
AT2018jwg,1,Candidate,,AT2018jwg;ZTF18acuykbr,0,0,0,0,0,0
